system:index,id,latitude,longitude,longwave_radiation,pressure,shortwave_radiation,specific_humidity,temperature,time_convert,time,total_precipitation,wind_u,wind_v,windspeed,.geo
7068,A20220722_1200,44.20721803,-122.1194501,262.54,92029.15,0,0.0072433,11.71,7/22/22 12:00,1.66E+12,0,0.74,0.73,1.039471019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7069,A20220722_1300,44.20721803,-122.1194501,262.5,92071.08,19.984,0.0076417,12.73,7/22/22 13:00,1.66E+12,0,0.09,0.5,0.508035432,"{""type"":""MultiPoint"",""coordinates"":[]}"
7070,A20220722_1400,44.20721803,-122.1194501,262.46,92113.46,141.023,0.0080396,13.74,7/22/22 14:00,1.66E+12,0,-0.56,0.28,0.626099034,"{""type"":""MultiPoint"",""coordinates"":[]}"
7071,A20220722_1500,44.20721803,-122.1194501,286.37,92155.65,308.025,0.0084367,14.75,7/22/22 15:00,1.66E+12,0,-1.22,0.06,1.221474519,"{""type"":""MultiPoint"",""coordinates"":[]}"
7072,A20220722_1600,44.20721803,-122.1194501,286.31,92146.36,471.435,0.0085537,16.64,7/22/22 16:00,1.66E+12,0,-0.55,-0.4,0.680073525,"{""type"":""MultiPoint"",""coordinates"":[]}"
7073,A20220722_1700,44.20721803,-122.1194501,286.24,92137.18,603.337,0.0086703,18.54,7/22/22 17:00,1.66E+12,0,0.12,-0.85,0.858428797,"{""type"":""MultiPoint"",""coordinates"":[]}"
7074,A20220722_1800,44.20721803,-122.1194501,312.11,92128.44,682.474,0.0087871,20.43,7/22/22 18:00,1.66E+12,0,0.79,-1.3,1.521216618,"{""type"":""MultiPoint"",""coordinates"":[]}"
7075,A20220722_1900,44.20721803,-122.1194501,312.07,92078.52,756.475,0.0087703,21.45003906,7/22/22 19:00,1.66E+12,0,0.99,-1.87,2.115892247,"{""type"":""MultiPoint"",""coordinates"":[]}"
7076,A20220722_2000,44.20721803,-122.1194501,312.04,92028.6,779.133,0.0087542,22.46003906,7/22/22 20:00,1.66E+12,0,1.19,-2.43,2.705734651,"{""type"":""MultiPoint"",""coordinates"":[]}"
7077,A20220722_2100,44.20721803,-122.1194501,324.03,91978.69,780.435,0.0087377,23.48,7/22/22 21:00,1.66E+12,0,1.39,-3,3.306372635,"{""type"":""MultiPoint"",""coordinates"":[]}"
7078,A20220722_2200,44.20721803,-122.1194501,324.02,91961.33,736.048,0.0089247,23.65,7/22/22 22:00,1.66E+12,0,1.71,-3.34,3.752292633,"{""type"":""MultiPoint"",""coordinates"":[]}"
7079,A20220722_2300,44.20721803,-122.1194501,324.01,91943.97,646.039,0.0091113,23.82003906,7/22/22 23:00,1.66E+12,0,2.03,-3.68,4.202772894,"{""type"":""MultiPoint"",""coordinates"":[]}"
7080,A20220723_0000,44.20721803,-122.1194501,310.22,91926.61,519.76,0.0092981,24,7/23/22 0:00,1.66E+12,0,2.35,-4.02,4.656490094,"{""type"":""MultiPoint"",""coordinates"":[]}"
7081,A20220723_0100,44.20721803,-122.1194501,310.26,91969.98,391.136,0.0094721,22.55,7/23/22 1:00,1.66E+12,0,1.69,-3.36,3.761076973,"{""type"":""MultiPoint"",""coordinates"":[]}"
7082,A20220723_0200,44.20721803,-122.1194501,310.31,92013.06,243.576,0.0096464,21.1,7/23/22 2:00,1.66E+12,0,1.04,-2.7,2.893371736,"{""type"":""MultiPoint"",""coordinates"":[]}"
7083,A20220723_0300,44.20721803,-122.1194501,284.27,92057.22,49.738,0.009821,19.65,7/23/22 3:00,1.66E+12,0,0.39,-2.04,2.076944872,"{""type"":""MultiPoint"",""coordinates"":[]}"
7084,A20220723_0400,44.20721803,-122.1194501,284.35,92077.32,0,0.0091901,17.77,7/23/22 4:00,1.66E+12,0,0.51,-2.43,2.482941804,"{""type"":""MultiPoint"",""coordinates"":[]}"
7085,A20220723_0500,44.20721803,-122.1194501,284.42,92098.16,0,0.0085577,15.88,7/23/22 5:00,1.66E+12,0,0.64,-2.82,2.891712296,"{""type"":""MultiPoint"",""coordinates"":[]}"
7086,A20220723_0600,44.20721803,-122.1194501,270.97,92118.91,0,0.0079239,14,7/23/22 6:00,1.66E+12,0,0.76,-3.22,3.308473968,"{""type"":""MultiPoint"",""coordinates"":[]}"
7087,A20220723_0700,44.20721803,-122.1194501,270.99,92129.24,0,0.0076892,13.35,7/23/22 7:00,1.66E+12,0,0.25,-3.14,3.149936507,"{""type"":""MultiPoint"",""coordinates"":[]}"
7088,A20220723_0800,44.20721803,-122.1194501,271.02,92138.94,0,0.0074546,12.7,7/23/22 8:00,1.66E+12,0,-0.26,-3.06,3.071025887,"{""type"":""MultiPoint"",""coordinates"":[]}"
7089,A20220723_0900,44.20721803,-122.1194501,265.42,92148.64,0,0.0072198,12.05,7/23/22 9:00,1.66E+12,0,-0.76,-2.98,3.075386155,"{""type"":""MultiPoint"",""coordinates"":[]}"
7090,A20220723_1000,44.20721803,-122.1194501,265.44,92157.28,0,0.0070301,11.61,7/23/22 10:00,1.66E+12,0,-0.94,-3.05,3.191567013,"{""type"":""MultiPoint"",""coordinates"":[]}"
7091,A20220723_1100,44.20721803,-122.1194501,265.46,92165.18,0,0.0068401,11.18,7/23/22 11:00,1.66E+12,0,-1.11,-3.12,3.311570624,"{""type"":""MultiPoint"",""coordinates"":[]}"
7092,A20220723_1200,44.20721803,-122.1194501,265.62,92173.72,0,0.0066499,10.74,7/23/22 12:00,1.66E+12,0,-1.29,-3.19,3.440959169,"{""type"":""MultiPoint"",""coordinates"":[]}"
7093,A20220723_1300,44.20721803,-122.1194501,265.56,92186.26,17.952,0.0072968,12.31003906,7/23/22 13:00,1.66E+12,0,-1.11,-2.9,3.105173103,"{""type"":""MultiPoint"",""coordinates"":[]}"
7094,A20220723_1400,44.20721803,-122.1194501,265.5,92199.88,138.144,0.0079421,13.88,7/23/22 14:00,1.66E+12,0,-0.94,-2.6,2.764706133,"{""type"":""MultiPoint"",""coordinates"":[]}"
7095,A20220723_1500,44.20721803,-122.1194501,291.78,92212.77,304.855,0.0085859,15.44,7/23/22 15:00,1.66E+12,0,-0.76,-2.3,2.422312944,"{""type"":""MultiPoint"",""coordinates"":[]}"
7096,A20220723_1600,44.20721803,-122.1194501,291.72,92186,467.67,0.0087246,17.33,7/23/22 16:00,1.66E+12,0,-0.29,-2.33,2.347977853,"{""type"":""MultiPoint"",""coordinates"":[]}"
7097,A20220723_1700,44.20721803,-122.1194501,291.65,92159.14,599.168,0.0088626,19.22,7/23/22 17:00,1.66E+12,0,0.17,-2.36,2.366114959,"{""type"":""MultiPoint"",""coordinates"":[]}"
7098,A20220723_1800,44.20721803,-122.1194501,317.19,92132.28,684.869,0.0090012,21.11,7/23/22 18:00,1.66E+12,0,0.64,-2.39,2.474206944,"{""type"":""MultiPoint"",""coordinates"":[]}"
7099,A20220723_1900,44.20721803,-122.1194501,317.15,92121.76,759.39,0.0090518,22.22003906,7/23/22 19:00,1.66E+12,0,0.83,-3.03,3.141623784,"{""type"":""MultiPoint"",""coordinates"":[]}"
7100,A20220723_2000,44.20721803,-122.1194501,317.11,92111.14,782.248,0.0091026,23.33,7/23/22 20:00,1.66E+12,0,1.01,-3.68,3.816084381,"{""type"":""MultiPoint"",""coordinates"":[]}"
7101,A20220723_2100,44.20721803,-122.1194501,326.52,92101.26,798.461,0.0091536,24.44,7/23/22 21:00,1.66E+12,0,1.2,-4.32,4.483570006,"{""type"":""MultiPoint"",""coordinates"":[]}"
7102,A20220723_2200,44.20721803,-122.1194501,326.51,92116.94,752.944,0.0092607,24.54,7/23/22 22:00,1.66E+12,0,1.14,-4.69,4.826561923,"{""type"":""MultiPoint"",""coordinates"":[]}"
7103,A20220723_2300,44.20721803,-122.1194501,326.51,92132.53,660.637,0.0093684,24.64,7/23/22 23:00,1.66E+12,0,1.08,-5.06,5.173973328,"{""type"":""MultiPoint"",""coordinates"":[]}"
7104,A20220724_0000,44.20721803,-122.1194501,296.38,92148.2,536.176,0.0094757,24.73,7/24/22 0:00,1.66E+12,0,1.02,-5.42,5.515142791,"{""type"":""MultiPoint"",""coordinates"":[]}"
7105,A20220724_0100,44.20721803,-122.1194501,296.44,92110.5,402.928,0.009063,22.96,7/24/22 1:00,1.66E+12,0,0.72,-4.47,4.527615266,"{""type"":""MultiPoint"",""coordinates"":[]}"
7106,A20220724_0200,44.20721803,-122.1194501,296.51,92073.34,250.088,0.0086496,21.19,7/24/22 2:00,1.66E+12,0,0.41,-3.51,3.53386474,"{""type"":""MultiPoint"",""coordinates"":[]}"
7107,A20220724_0300,44.20721803,-122.1194501,272.7,92035.99,47.348,0.0082356,19.41,7/24/22 3:00,1.66E+12,0,0.11,-2.55,2.552371446,"{""type"":""MultiPoint"",""coordinates"":[]}"
7108,A20220724_0400,44.20721803,-122.1194501,272.77,92079.7,0,0.0076058,17.53,7/24/22 4:00,1.66E+12,0,-0.31,-2.87,2.88669361,"{""type"":""MultiPoint"",""coordinates"":[]}"
7109,A20220724_0500,44.20721803,-122.1194501,272.84,92124.5,0,0.0069752,15.65,7/24/22 5:00,1.66E+12,0,-0.73,-3.19,3.272460848,"{""type"":""MultiPoint"",""coordinates"":[]}"
7110,A20220724_0600,44.20721803,-122.1194501,259.75,92168.76,0,0.0063427,13.77,7/24/22 6:00,1.66E+12,0,-1.15,-3.52,3.703093302,"{""type"":""MultiPoint"",""coordinates"":[]}"
7111,A20220724_0700,44.20721803,-122.1194501,259.78,92164.18,0,0.0061108,13.09003906,7/24/22 7:00,1.66E+12,0,-1.31,-3.39,3.634308738,"{""type"":""MultiPoint"",""coordinates"":[]}"
7112,A20220724_0800,44.20721803,-122.1194501,259.81,92159.6,0,0.005879,12.4,7/24/22 8:00,1.66E+12,0,-1.46,-3.27,3.581131106,"{""type"":""MultiPoint"",""coordinates"":[]}"
7113,A20220724_0900,44.20721803,-122.1194501,256.95,92155.12,0,0.0056465,11.72,7/24/22 9:00,1.66E+12,0,-1.62,-3.14,3.53327044,"{""type"":""MultiPoint"",""coordinates"":[]}"
7114,A20220724_1000,44.20721803,-122.1194501,256.95,92133.12,0,0.0054987,11.64,7/24/22 10:00,1.66E+12,0,-1.69,-3.1,3.530736467,"{""type"":""MultiPoint"",""coordinates"":[]}"
7115,A20220724_1100,44.20721803,-122.1194501,256.96,92111.76,0,0.0053507,11.57,7/24/22 11:00,1.66E+12,0,-1.77,-3.07,3.543698633,"{""type"":""MultiPoint"",""coordinates"":[]}"
7116,A20220724_1200,44.20721803,-122.1194501,264.78,92090.5,0,0.0052027,11.49,7/24/22 12:00,1.66E+12,0,-1.84,-3.03,3.544925951,"{""type"":""MultiPoint"",""coordinates"":[]}"
7117,A20220724_1300,44.20721803,-122.1194501,264.71,92081.44,16.096,0.0057572,13.32,7/24/22 13:00,1.66E+12,0,-2.07,-2.83,3.50625156,"{""type"":""MultiPoint"",""coordinates"":[]}"
7118,A20220724_1400,44.20721803,-122.1194501,264.64,92073.02,136.778,0.0063109,15.15,7/24/22 14:00,1.66E+12,0,-2.29,-2.63,3.487262537,"{""type"":""MultiPoint"",""coordinates"":[]}"
7119,A20220724_1500,44.20721803,-122.1194501,294.54,92064.51,303.687,0.0068631,16.98,7/24/22 15:00,1.66E+12,0,-2.52,-2.43,3.500757061,"{""type"":""MultiPoint"",""coordinates"":[]}"
7120,A20220724_1600,44.20721803,-122.1194501,294.45,92058.02,466.941,0.007378,19.34,7/24/22 16:00,1.66E+12,0,-2.47,-2.61,3.593466293,"{""type"":""MultiPoint"",""coordinates"":[]}"
7121,A20220724_1700,44.20721803,-122.1194501,294.36,92052.28,598.892,0.0078915,21.69,7/24/22 17:00,1.66E+12,0,-2.42,-2.79,3.693304753,"{""type"":""MultiPoint"",""coordinates"":[]}"
7122,A20220724_1800,44.20721803,-122.1194501,322.57,92047.18,684.85,0.0084039,24.05,7/24/22 18:00,1.66E+12,0,-2.37,-2.97,3.799710515,"{""type"":""MultiPoint"",""coordinates"":[]}"
7123,A20220724_1900,44.20721803,-122.1194501,322.52,92034.36,759.643,0.0086255,25.28,7/24/22 19:00,1.66E+12,0,-2.13,-3.11,3.769482723,"{""type"":""MultiPoint"",""coordinates"":[]}"
7124,A20220724_2000,44.20721803,-122.1194501,322.47,92021.55,782.621,0.0088474,26.51,7/24/22 20:00,1.66E+12,0,-1.89,-3.25,3.759601043,"{""type"":""MultiPoint"",""coordinates"":[]}"
7125,A20220724_2100,44.20721803,-122.1194501,335.93,92008.82,798.348,0.0090686,27.74,7/24/22 21:00,1.66E+12,0,-1.65,-3.39,3.770225457,"{""type"":""MultiPoint"",""coordinates"":[]}"
7126,A20220724_2200,44.20721803,-122.1194501,335.92,91970.54,752.733,0.0092493,28.06,7/24/22 22:00,1.66E+12,0,-1.71,-3.81,4.176146549,"{""type"":""MultiPoint"",""coordinates"":[]}"
7127,A20220724_2300,44.20721803,-122.1194501,335.9,91932.9,660.213,0.0094299,28.38,7/24/22 23:00,1.66E+12,0,-1.77,-4.22,4.576166518,"{""type"":""MultiPoint"",""coordinates"":[]}"
7128,A20220725_0000,44.20721803,-122.1194501,334.59,91895.27,522.8,0.0096101,28.69,7/25/22 0:00,1.66E+12,0,-1.82,-4.63,4.974866832,"{""type"":""MultiPoint"",""coordinates"":[]}"
7129,A20220725_0100,44.20721803,-122.1194501,334.64,91918.68,392.304,0.0099183,27.17003906,7/25/22 1:00,1.66E+12,0,-1.77,-3.99,4.364974227,"{""type"":""MultiPoint"",""coordinates"":[]}"
7130,A20220725_0200,44.20721803,-122.1194501,334.68,91942.64,242.64,0.0102275,25.65,7/25/22 2:00,1.66E+12,0,-1.71,-3.36,3.770106099,"{""type"":""MultiPoint"",""coordinates"":[]}"
7131,A20220725_0300,44.20721803,-122.1194501,311.39,91966.5,44.208,0.0105373,24.13,7/25/22 3:00,1.66E+12,0,-1.65,-2.72,3.181336197,"{""type"":""MultiPoint"",""coordinates"":[]}"
7132,A20220725_0400,44.20721803,-122.1194501,311.45,91977.84,0,0.0096562,22.64,7/25/22 4:00,1.66E+12,0,-2.17,-2.68,3.44837643,"{""type"":""MultiPoint"",""coordinates"":[]}"
7133,A20220725_0500,44.20721803,-122.1194501,311.52,91989.28,0,0.0087736,21.14,7/25/22 5:00,1.66E+12,0,-2.69,-2.63,3.762047315,"{""type"":""MultiPoint"",""coordinates"":[]}"
7134,A20220725_0600,44.20721803,-122.1194501,300.1,92001.26,0,0.0078896,19.64,7/25/22 6:00,1.66E+12,0,-3.21,-2.59,4.124584828,"{""type"":""MultiPoint"",""coordinates"":[]}"
7135,A20220725_0700,44.20721803,-122.1194501,300.12,91963.36,0,0.0075861,19.32,7/25/22 7:00,1.66E+12,0,-3.36,-2.1,3.962272075,"{""type"":""MultiPoint"",""coordinates"":[]}"
7136,A20220725_0800,44.20721803,-122.1194501,300.14,91926,0,0.0072828,18.99,7/25/22 8:00,1.66E+12,0,-3.52,-1.6,3.866574712,"{""type"":""MultiPoint"",""coordinates"":[]}"
7137,A20220725_0900,44.20721803,-122.1194501,292.38,91888.1,0,0.0069796,18.67,7/25/22 9:00,1.66E+12,0,-3.67,-1.11,3.83418831,"{""type"":""MultiPoint"",""coordinates"":[]}"
7138,A20220725_1000,44.20721803,-122.1194501,292.39,91859.06,0,0.006762,18.47,7/25/22 10:00,1.66E+12,0,-3.49,-1.09,3.656254915,"{""type"":""MultiPoint"",""coordinates"":[]}"
7139,A20220725_1100,44.20721803,-122.1194501,292.4,91830.02,0,0.0065443,18.27,7/25/22 11:00,1.66E+12,0,-3.3,-1.08,3.472232711,"{""type"":""MultiPoint"",""coordinates"":[]}"
7140,A20220725_1200,44.20721803,-122.1194501,295.16,91800.99,0,0.0063268,18.07,7/25/22 12:00,1.66E+12,0,-3.12,-1.06,3.295147948,"{""type"":""MultiPoint"",""coordinates"":[]}"
7141,A20220725_1300,44.20721803,-122.1194501,295.08,91819.53,13.872,0.0071303,19.82,7/25/22 13:00,1.66E+12,0,-2.95,-1.12,3.155455593,"{""type"":""MultiPoint"",""coordinates"":[]}"
7142,A20220725_1400,44.20721803,-122.1194501,295.01,91838.6,132.305,0.007932,21.57003906,7/25/22 14:00,1.66E+12,0,-2.78,-1.18,3.020066224,"{""type"":""MultiPoint"",""coordinates"":[]}"
7143,A20220725_1500,44.20721803,-122.1194501,320.56,91858.12,298.133,0.0087323,23.31,7/25/22 15:00,1.66E+12,0,-2.61,-1.23,2.885307609,"{""type"":""MultiPoint"",""coordinates"":[]}"
7144,A20220725_1600,44.20721803,-122.1194501,320.5,91823.57,459.493,0.0091331,25.03,7/25/22 16:00,1.66E+12,0,-1.76,-0.95,2.000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7145,A20220725_1700,44.20721803,-122.1194501,320.43,91790.08,590.041,0.009533,26.75003906,7/25/22 17:00,1.66E+12,0,-0.91,-0.67,1.130044247,"{""type"":""MultiPoint"",""coordinates"":[]}"
7146,A20220725_1800,44.20721803,-122.1194501,348.31,91756.07,675.808,0.0099329,28.47,7/25/22 18:00,1.66E+12,0,-0.05,-0.39,0.393192065,"{""type"":""MultiPoint"",""coordinates"":[]}"
7147,A20220725_1900,44.20721803,-122.1194501,348.27,91738.72,749.866,0.0100664,29.56003906,7/25/22 19:00,1.66E+12,0,0.86,-0.78,1.161034022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7148,A20220725_2000,44.20721803,-122.1194501,348.23,91722.02,772.657,0.0101994,30.65,7/25/22 20:00,1.66E+12,0,1.78,-1.16,2.124617613,"{""type"":""MultiPoint"",""coordinates"":[]}"
7149,A20220725_2100,44.20721803,-122.1194501,360.37,91705.32,787.428,0.010333,31.75,7/25/22 21:00,1.66E+12,0,2.7,-1.54,3.108311439,"{""type"":""MultiPoint"",""coordinates"":[]}"
7150,A20220725_2200,44.20721803,-122.1194501,360.36,91660.22,742.304,0.010741,31.77,7/25/22 22:00,1.66E+12,0,2.91,-1.64,3.340314356,"{""type"":""MultiPoint"",""coordinates"":[]}"
7151,A20220725_2300,44.20721803,-122.1194501,360.35,91614.59,650.815,0.0111487,31.8,7/25/22 23:00,1.66E+12,0,3.12,-1.73,3.567534162,"{""type"":""MultiPoint"",""coordinates"":[]}"
7152,A20220726_0000,44.20721803,-122.1194501,334.4,91569.48,524.288,0.0115568,31.82,7/26/22 0:00,1.66E+12,0,3.33,-1.82,3.794904478,"{""type"":""MultiPoint"",""coordinates"":[]}"
7153,A20220726_0100,44.20721803,-122.1194501,334.47,91571.32,392.816,0.0112854,30.06003906,7/26/22 1:00,1.66E+12,0,2.63,-1.55,3.052769235,"{""type"":""MultiPoint"",""coordinates"":[]}"
7154,A20220726_0200,44.20721803,-122.1194501,334.54,91573.7,242.056,0.0110139,28.3,7/26/22 2:00,1.66E+12,0,1.93,-1.29,2.321421978,"{""type"":""MultiPoint"",""coordinates"":[]}"
7155,A20220726_0300,44.20721803,-122.1194501,311.38,91575.89,42.692,0.0107422,26.54,7/26/22 3:00,1.66E+12,0,1.23,-1.02,1.597904878,"{""type"":""MultiPoint"",""coordinates"":[]}"
7156,A20220726_0400,44.20721803,-122.1194501,311.44,91607.2,0,0.0098205,25.05003906,7/26/22 4:00,1.66E+12,0,1.61,-0.72,1.763660965,"{""type"":""MultiPoint"",""coordinates"":[]}"
7157,A20220726_0500,44.20721803,-122.1194501,311.51,91638.42,0,0.0088968,23.56,7/26/22 5:00,1.66E+12,0,1.99,-0.43,2.035927307,"{""type"":""MultiPoint"",""coordinates"":[]}"
7158,A20220726_0600,44.20721803,-122.1194501,300.67,91670.38,0,0.0079722,22.07003906,7/26/22 6:00,1.66E+12,0,2.36,-0.13,2.363577796,"{""type"":""MultiPoint"",""coordinates"":[]}"
7159,A20220726_0700,44.20721803,-122.1194501,300.69,91673.56,0,0.0078427,21.4,7/26/22 7:00,1.66E+12,0,2.34,0.38,2.370653918,"{""type"":""MultiPoint"",""coordinates"":[]}"
7160,A20220726_0800,44.20721803,-122.1194501,300.72,91676.74,0,0.0077133,20.73,7/26/22 8:00,1.66E+12,0,2.32,0.89,2.48485412,"{""type"":""MultiPoint"",""coordinates"":[]}"
7161,A20220726_0900,44.20721803,-122.1194501,297.23,91680.56,0,0.0075838,20.07,7/26/22 9:00,1.66E+12,0,2.3,1.4,2.692582404,"{""type"":""MultiPoint"",""coordinates"":[]}"
7162,A20220726_1000,44.20721803,-122.1194501,297.25,91658.36,0,0.0075413,19.49,7/26/22 10:00,1.66E+12,0,2.29,1.62,2.805084669,"{""type"":""MultiPoint"",""coordinates"":[]}"
7163,A20220726_1100,44.20721803,-122.1194501,297.27,91636.26,0,0.007499,18.9,7/26/22 11:00,1.66E+12,0,2.28,1.84,2.929846412,"{""type"":""MultiPoint"",""coordinates"":[]}"
7164,A20220726_1200,44.20721803,-122.1194501,292.06,91614.06,0,0.0074564,18.32,7/26/22 12:00,1.66E+12,0,2.27,2.06,3.065371103,"{""type"":""MultiPoint"",""coordinates"":[]}"
7165,A20220726_1300,44.20721803,-122.1194501,292,91656.89,11.936,0.0079865,19.69,7/26/22 13:00,1.66E+12,0,1.77,2.05,2.708394358,"{""type"":""MultiPoint"",""coordinates"":[]}"
7166,A20220726_1400,44.20721803,-122.1194501,291.95,91699.7,130.324,0.0085153,21.07,7/26/22 14:00,1.66E+12,0,1.27,2.04,2.403018935,"{""type"":""MultiPoint"",""coordinates"":[]}"
7167,A20220726_1500,44.20721803,-122.1194501,321.31,91742.96,295.754,0.0090437,22.45,7/26/22 15:00,1.66E+12,0,0.77,2.03,2.171128739,"{""type"":""MultiPoint"",""coordinates"":[]}"
7168,A20220726_1600,44.20721803,-122.1194501,321.24,91748.02,456.93,0.0094336,24.21,7/26/22 16:00,1.66E+12,0,1.02,1.96,2.209524836,"{""type"":""MultiPoint"",""coordinates"":[]}"
7169,A20220726_1700,44.20721803,-122.1194501,321.18,91752.98,587.424,0.0098231,25.98,7/26/22 17:00,1.66E+12,0,1.28,1.88,2.274379036,"{""type"":""MultiPoint"",""coordinates"":[]}"
7170,A20220726_1800,44.20721803,-122.1194501,348.21,91758.58,672.365,0.0102119,27.74,7/26/22 18:00,1.66E+12,0,1.53,1.81,2.370021097,"{""type"":""MultiPoint"",""coordinates"":[]}"
7171,A20220726_1900,44.20721803,-122.1194501,348.17,91753.98,746.264,0.0105711,28.74003906,7/26/22 19:00,1.66E+12,0,1.76,1.62,2.392070233,"{""type"":""MultiPoint"",""coordinates"":[]}"
7172,A20220726_2000,44.20721803,-122.1194501,348.12,91749.49,769.075,0.0109297,29.73,7/26/22 20:00,1.66E+12,0,1.99,1.44,2.456359094,"{""type"":""MultiPoint"",""coordinates"":[]}"
7173,A20220726_2100,44.20721803,-122.1194501,360.02,91744.98,784.767,0.0112882,30.73,7/26/22 21:00,1.66E+12,0,2.22,1.25,2.547724475,"{""type"":""MultiPoint"",""coordinates"":[]}"
7174,A20220726_2200,44.20721803,-122.1194501,360.02,91713.76,739.648,0.0115375,30.62,7/26/22 22:00,1.66E+12,0,2.71,0.82,2.831342438,"{""type"":""MultiPoint"",""coordinates"":[]}"
7175,A20220726_2300,44.20721803,-122.1194501,360.02,91681.81,648.227,0.0117869,30.52,7/26/22 23:00,1.66E+12,0,3.2,0.39,3.223678024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7176,A20220727_0000,44.20721803,-122.1194501,344.03,91650.59,516.704,0.0120362,30.41,7/27/22 0:00,1.66E+12,0,3.69,-0.04,3.690216796,"{""type"":""MultiPoint"",""coordinates"":[]}"
7177,A20220727_0100,44.20721803,-122.1194501,344.08,91685.14,386.512,0.0118089,28.99,7/27/22 1:00,1.66E+12,0,3.3,-0.08,3.300969555,"{""type"":""MultiPoint"",""coordinates"":[]}"
7178,A20220727_0200,44.20721803,-122.1194501,344.14,91719.5,237.248,0.0115818,27.57003906,7/27/22 2:00,1.66E+12,0,2.91,-0.12,2.912473176,"{""type"":""MultiPoint"",""coordinates"":[]}"
7179,A20220727_0300,44.20721803,-122.1194501,327.13,91754.51,50.742,0.011354,26.14,7/27/22 3:00,1.66E+12,0,2.52,-0.16,2.525074256,"{""type"":""MultiPoint"",""coordinates"":[]}"
7180,A20220727_0400,44.20721803,-122.1194501,327.2,91758.73,0,0.0107281,24.42,7/27/22 4:00,1.66E+12,0,3.28,0.06,3.280548735,"{""type"":""MultiPoint"",""coordinates"":[]}"
7181,A20220727_0500,44.20721803,-122.1194501,327.28,91762.84,0,0.0101016,22.7,7/27/22 5:00,1.66E+12,0,4.03,0.28,4.039715337,"{""type"":""MultiPoint"",""coordinates"":[]}"
7182,A20220727_0600,44.20721803,-122.1194501,321.86,91766.96,0,0.0094736,20.98,7/27/22 6:00,1.66E+12,0,4.79,0.5,4.816025332,"{""type"":""MultiPoint"",""coordinates"":[]}"
7183,A20220727_0700,44.20721803,-122.1194501,321.89,91844.76,0,0.0093861,20.08,7/27/22 7:00,1.66E+12,0,3.76,0.96,3.880618507,"{""type"":""MultiPoint"",""coordinates"":[]}"
7184,A20220727_0800,44.20721803,-122.1194501,321.93,91922.46,0,0.0092986,19.18,7/27/22 8:00,1.66E+12,0,2.73,1.42,3.077222774,"{""type"":""MultiPoint"",""coordinates"":[]}"
7185,A20220727_0900,44.20721803,-122.1194501,318.57,92000.26,0,0.0092114,18.27,7/27/22 9:00,1.66E+12,0,1.71,1.89,2.548764407,"{""type"":""MultiPoint"",""coordinates"":[]}"
7186,A20220727_1000,44.20721803,-122.1194501,318.6,92005.8,0,0.0091263,17.76,7/27/22 10:00,1.66E+12,0,1.06,1.9,2.175683801,"{""type"":""MultiPoint"",""coordinates"":[]}"
7187,A20220727_1100,44.20721803,-122.1194501,318.62,92010.71,0,0.0090411,17.25,7/27/22 11:00,1.66E+12,0,0.4,1.91,1.951435369,"{""type"":""MultiPoint"",""coordinates"":[]}"
7188,A20220727_1200,44.20721803,-122.1194501,337.22,92016.24,0,0.0089559,16.74,7/27/22 12:00,1.66E+12,0,-0.25,1.92,1.936207633,"{""type"":""MultiPoint"",""coordinates"":[]}"
7189,A20220727_1300,44.20721803,-122.1194501,337.12,92032.7,8.832,0.0096003,18.74,7/27/22 13:00,1.66E+12,0,-0.16,1.59,1.598030037,"{""type"":""MultiPoint"",""coordinates"":[]}"
7190,A20220727_1400,44.20721803,-122.1194501,337.04,92048.86,113.83,0.0102435,20.73,7/27/22 14:00,1.66E+12,0,-0.07,1.27,1.271927671,"{""type"":""MultiPoint"",""coordinates"":[]}"
7191,A20220727_1500,44.20721803,-122.1194501,356.7,92066.2,258.521,0.0108857,22.72,7/27/22 15:00,1.66E+12,0,0.01,0.94,0.94005319,"{""type"":""MultiPoint"",""coordinates"":[]}"
